Timestamp_sec,Timestamp_nsec,x,y,z,Qx,Qy,Qz,Qw,Linear Velocity X,Linear Velocity Y,Linear Velocity Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z
1722943176,389908469,2.1254,3.44129,0.0119283,0.0228524,0.0397082,0.991537,0.121475,-0.294448,0.0855901,0.0046092,-0.073177,-0.07075,-0.669478
1722943176,523732483,2.0847,3.45176,0.0144313,0.0253605,0.0374973,0.985086,0.166002,-0.258321,0.152657,-0.0347874,-0.062656,0.0312047,-0.632911
1722943176,657134154,2.0444,3.47474,0.0104309,0.0196617,0.0386301,0.9769,0.209253,-0.240469,0.229005,-0.032926,0.0512052,-0.0417352,-0.629453
1722943176,790709044,2.01402,3.50911,0.00297892,0.0204186,0.0436197,0.96713,0.249679,-0.242956,0.279673,-0.0291927,0.110952,-0.141336,-0.539665
1722943176,924184092,1.98131,3.54712,-0.00904248,0.0276292,0.0495475,0.956824,0.285077,-0.260264,0.330501,-0.00891936,0.0284222,0.0922823,-0.624741
1722943177,57620291,1.94527,3.5875,-0.00963754,0.02567,0.0532949,0.944274,0.323802,-0.222726,0.385875,0.0191552,0.118689,-0.138972,-0.665466
1722943177,191135340,1.91208,3.63355,-0.00439735,0.0341834,0.0539118,0.928448,0.365937,-0.180376,0.406309,0.027887,-0.207143,-0.309737,-0.701957
1722943177,324802680,1.89633,3.68498,-0.00238597,0.0395761,0.0416079,0.910753,0.408941,-0.126834,0.415789,0.00154551,-0.0487415,0.180569,-0.637117
1722943177,458234047,1.88416,3.73331,-0.00255654,0.0275747,0.040671,0.892639,0.448086,-0.0948092,0.398397,0.009975,-0.135429,0.0635807,-0.686251
1722943177,591980044,1.87524,3.78544,-0.00330557,0.0205664,0.0325939,0.87124,0.489342,-0.109937,0.450337,-0.0182259,-0.12157,-0.0543438,-0.61393
1722943177,725905917,1.85604,3.84731,-0.00936507,0.016992,0.0242151,0.850697,0.524824,-0.153598,0.497603,-0.0368448,-0.0181065,-0.080113,-0.548177
1722943177,859381829,1.8411,3.91181,-0.0186849,0.0206008,0.0188683,0.83016,0.556825,-0.171452,0.53767,-0.00878625,-0.0894216,-0.187763,-0.587891
1722943177,993119282,1.8076,3.97973,-0.00989248,0.024176,0.0122238,0.806158,0.591079,-0.161615,0.547174,0.0726029,0.122302,-0.0029483,-0.545483
1722943178,126429367,1.78618,4.05162,-0.00673755,0.0301301,0.0134664,0.783158,0.620947,-0.131169,0.524945,0.06605,-0.199209,0.124731,-0.701295
1722943178,259907903,1.77642,4.11974,0.00721549,0.0214265,0.0163792,0.757847,0.651875,-0.0482035,0.522252,0.0555723,-0.138668,-0.275821,-0.332264
1722943178,393616876,1.77196,4.19057,0.00853022,0.0259136,0.00649409,0.742019,0.669846,-0.00895113,0.55994,-0.00551841,0.0147175,0.0697549,-0.287998
1722943178,526491208,1.77262,4.26165,0.0015145,0.0237511,0.00707391,0.729838,0.68317,0.0440411,0.603587,-0.0545377,0.00704803,-0.0439286,-0.0174384
1722943178,660099122,1.78372,4.33352,-0.013159,0.0259488,0.00419542,0.727473,0.685633,0.091701,0.634742,-0.0540223,0.0887984,0.156393,0.0448791
1722943178,793959010,1.79156,4.41819,-0.0147965,0.021727,0.00411318,0.72745,0.685804,0.0785138,0.63294,0.0152684,-0.130374,0.0411176,0.080683
1722943178,927148932,1.79026,4.49964,-0.00732437,0.0152913,-0.000250726,0.728619,0.684748,0.083909,0.581727,0.00995542,0.191099,0.0381261,0.148348
1722943179,60793199,1.79172,4.57939,0.00194507,0.0138083,0.00995325,0.732784,0.680248,0.0474141,0.541509,0.0436187,-0.0809167,-0.0401519,-0.130537
1722943179,194209910,1.7885,4.64884,0.000508528,0.0113916,0.0055014,0.72794,0.685524,0.0197832,0.546979,0.00642373,-0.0801215,0.0715703,-0.105957
1722943179,327673982,1.7794,4.71451,-0.00758568,0.00789359,0.00239991,0.721132,0.692748,-0.0238404,0.577498,-0.0402121,0.00413114,-0.2182,-0.131595
1722943179,461356778,1.77476,4.79028,-0.020269,0.0195377,-0.00641039,0.715561,0.698247,-0.0717267,0.596051,-0.0302908,-0.0813801,-0.0397777,-0.179035
1722943179,594721872,1.76574,4.85293,-0.00855345,0.0182557,-0.00757144,0.710921,0.702995,-0.131335,0.54011,0.0553305,-0.134422,-0.155605,0.0848581
1722943179,728316090,1.74129,4.93136,-0.00451512,0.0248198,-0.0140311,0.7149,0.698645,-0.106247,0.477581,0.0197287,0.0324319,0.196932,-0.0753231
1722943179,861880547,1.72706,4.98574,0.00209918,0.0204874,-0.00681515,0.714024,0.699788,-0.0746053,0.460856,0.0091658,-0.167816,0.0345408,0.103
1722943179,995315978,1.71363,5.02471,0.00513787,0.0128205,-0.00975762,0.719023,0.6948,-0.030097,0.444644,-0.0100003,0.0209197,0.144246,0.218648
1722943180,128812499,1.71576,5.10791,0.00224463,0.0063922,-0.00310664,0.730232,0.683163,-0.00200427,0.490338,-0.0310281,0.0402719,0.0463316,0.501873
1722943180,262257626,1.72133,5.17684,-0.00409759,0.00124672,-0.00200605,0.752723,0.658333,-0.0123126,0.525557,-0.0310537,-0.102185,0.00715339,0.673984
1722943180,395849220,1.72465,5.22623,-0.00994811,-0.0024565,-0.00446002,0.783211,0.621735,0.0144483,0.560289,0.00552364,-0.0271508,0.186674,0.887575
1722943180,529505455,1.71832,5.26597,-0.0129609,-0.0107414,-0.0109084,0.816509,0.57713,0.00608911,0.485083,0.0561942,0.0783123,-0.184863,0.969026
1722943180,662870261,1.71402,5.36819,-0.00785567,-0.00469904,-0.0162417,0.852489,0.522472,-0.0619548,0.446566,0.0256962,-0.0170824,0.0165361,1.19868
1722943180,796932777,1.69925,5.39939,0.00249356,-0.0112922,-0.0176149,0.890737,0.454038,-0.173898,0.33514,0.0118864,-0.12808,0.0510541,1.0309
1722943180,930076778,1.66864,5.45729,0.000547856,-0.0167089,-0.0235254,0.919924,0.391033,-0.236907,0.259498,-0.0127917,0.0213154,-0.0278032,1.06909
1722943181,63617395,1.63553,5.4735,-0.00439646,-0.0144593,-0.0230033,0.945209,0.325334,-0.279233,0.182176,-0.0441951,0.127849,-0.142998,1.00783
1722943181,197168188,1.60051,5.48776,-0.0128779,-0.0116134,-0.0179437,0.96319,0.267971,-0.245904,0.0812479,0.01465,0.177998,0.00144821,0.896779
1722943181,330601315,1.57023,5.49901,-0.0154057,-0.00428457,-0.00809235,0.97799,0.208449,-0.183326,0.0605999,-0.00487105,0.0375529,-0.145727,0.619692
1722943181,464115404,1.55948,5.49391,-0.00537118,-0.00162735,0.00116066,0.986507,0.163706,-0.0911962,0.0313361,-0.00567485,-0.167423,0.0152998,0.706568
1722943181,597651765,1.53466,5.51286,-0.0152907,-0.00526957,-0.00146169,0.993093,0.117205,-0.0338083,0.0632147,-0.0165711,0.0112776,-0.0303064,0.587151
1722943181,731221598,1.51455,5.50493,-0.00436163,-0.00889387,-0.00310776,0.996917,0.0778933,-0.0333359,0.0854982,0.00475115,-0.0078784,-0.0746856,0.515602
1722943181,864784520,1.48614,5.49769,-0.0111588,-0.00567648,-0.0062114,0.99895,0.0450388,-0.0453546,0.0742392,0.0120161,-0.0125267,0.00144476,0.270837
1722943181,998214895,1.44415,5.49793,-0.00873709,-0.005514,-0.00925744,0.999559,0.0276755,-0.134412,0.0769209,0.026559,0.0860134,0.0925616,0.159978
1722943182,131693655,1.39377,5.50772,-0.00687021,-0.00991457,-0.00379803,0.999804,0.0167317,-0.223811,0.0541349,0.0246451,-0.00105236,-0.284244,0.0773019
1722943182,265401091,1.36425,5.51872,-0.00749626,0.00121527,-0.00278416,0.999939,0.0106085,-0.257188,0.0327023,0.0124162,0.197136,-0.0418935,-0.0150865
1722943182,399496407,1.33147,5.5251,-0.0125609,0.00797346,0.00321698,0.9999,0.0112361,-0.25476,0.00967609,-0.0139209,0.0678042,0.0264301,-0.0557817
1722943182,532850492,1.30395,5.53067,-0.00739708,0.0148599,0.00630342,0.99976,0.0148256,-0.197056,-0.022294,0.00511985,-0.240511,-0.198332,0.049966
1722943182,665939388,1.28989,5.53042,-0.00439231,0.0245902,-0.000848778,0.999601,0.0138421,-0.120997,-0.0220247,-0.0134724,0.122671,-0.0181332,-0.0279754
1722943182,799711978,1.27086,5.53531,-0.00469929,0.0267512,0.00367209,0.999534,0.0142038,-0.0479783,0.0151697,-0.0511186,-0.0819376,0.0514104,0.0587197
1722943182,932929548,1.25277,5.53989,-0.0120199,0.0253939,-0.00291817,0.999618,0.0105371,-0.0506147,0.0473706,-0.197195,-0.0411294,0.0141156,0.219214
1722943183,66445013,1.21497,5.54563,-0.0394037,0.0233489,-0.00747026,0.999695,-0.00292453,-0.0787795,0.0634016,-0.376106,0.308216,0.293927,0.114838
1722943183,199959709,1.21529,5.55004,-0.0938209,0.00576292,0.00941839,0.999848,-0.01346,-0.0465891,0.0551053,-0.52278,0.239441,0.150309,0.233361
1722943183,333700362,1.19699,5.55051,-0.161308,-0.00735055,0.0231747,0.999324,-0.0275818,-0.0419867,0.0341785,-0.516513,-0.103988,0.25565,0.00469362
1722943183,467084912,1.18788,5.56099,-0.217631,-0.0285553,0.00582034,0.999117,-0.0302627,0.0102734,0.00337188,-0.295346,-0.554447,0.184409,-0.00151095
1722943183,600651482,1.18966,5.5597,-0.239358,-0.0448469,-0.0134078,0.998316,-0.034263,-0.0192367,0.0311404,-0.0511704,0.0705746,-0.0864964,-0.0530106
1722943183,734188035,1.1679,5.55945,-0.245729,-0.0473642,-0.00343136,0.998282,-0.0343126,-0.0500512,-0.0153878,0.366393,0.216938,0.0029498,-0.0432272
1722943183,867589321,1.15663,5.56753,-0.203958,-0.0471314,0.00442134,0.9982,-0.0368257,-0.0572592,-0.0232654,0.515926,0.13766,0.14605,-0.176612
1722943184,1298101,1.14157,5.56699,-0.135551,-0.0527976,0.0121944,0.997884,-0.035947,-0.0163163,-0.0219398,0.549442,-0.0516639,-0.363402,0.0157712
1722943184,134721916,1.13754,5.55486,-0.062994,-0.0318279,0.00424922,0.998884,-0.0346337,0.000868257,-0.0664366,0.418812,-0.0673928,-0.130297,-0.175794
1722943184,268165763,1.14665,5.5451,-0.0162548,-0.019772,0.00783188,0.999466,-0.0248157,-0.0387377,-0.0683748,0.134351,0.239018,-0.0684523,-0.194476
1722943184,401838350,1.14364,5.54261,0.00369324,-0.0171498,0.0244448,0.999467,-0.0131559,-0.0970131,-0.0627199,0.0656342,0.0589514,-0.0497646,-0.240482
1722943184,535310326,1.13087,5.53243,0.0123199,-0.0151922,0.0266356,0.999522,0.00388313,-0.159131,-0.0399626,0.030782,0.00467323,0.0912648,-0.299654
1722943184,668895808,1.11575,5.53425,0.0168048,-0.0213295,0.0266673,0.999151,0.0230332,-0.205674,0.00277542,0.0163573,0.0666716,-0.0623184,-0.261359
1722943184,802765615,1.08502,5.53298,0.0132901,-0.0201259,0.0301897,0.998465,0.0418528,-0.291484,0.0207564,-0.0147977,-0.0870204,0.0246323,-0.300974
1722943184,935922320,1.04053,5.53739,0.0087932,-0.0205855,0.0256764,0.997477,0.0629032,-0.386408,0.0840073,-0.043336,0.0103723,-0.0114165,-0.251261
1722943185,69587804,0.986385,5.55484,0.000380051,-0.0182807,0.0242135,0.996346,0.0798438,-0.470728,0.141014,-0.0120969,-0.156585,-0.1449,-0.24038
1722943185,203013122,0.919389,5.56998,0.00354172,-0.0115788,0.0180872,0.995186,0.0956207,-0.523332,0.15327,0.0775238,-0.0119535,-0.3546,-0.186855
1722943185,336503146,0.84701,5.59468,0.0112378,0.0038231,0.015186,0.993821,0.109887,-0.52344,0.180484,0.0756707,0.0303147,-0.130703,-0.298339
1722943185,469976914,0.779422,5.61948,0.0233961,0.0114088,0.0152219,0.991642,0.127608,-0.493981,0.196213,0.0289883,-0.104485,0.136219,-0.277911
1722943185,603544507,0.712008,5.6414,0.0298148,0.00628375,0.015721,0.989536,0.14329,-0.484855,0.179385,0.00763006,-0.0977908,-0.0116052,-0.287999
1722943185,737165638,0.64402,5.6618,0.0286839,0.00500704,0.0125556,0.98657,0.16278,-0.53027,0.175462,-0.0180078,-0.110947,-0.111482,-0.322645
1722943185,870607501,0.575102,5.67943,0.016956,0.0077089,0.0104371,0.982582,0.185378,-0.560437,0.160138,-0.0352556,-0.0848564,-0.203415,-0.384755
1722943186,4149110,0.506183,5.69547,0.0249869,0.0183267,0.00788431,0.977066,0.212001,-0.574603,0.149353,0.0564562,0.0571735,-0.0482507,-0.357591
1722943186,137645661,0.43587,5.72382,0.0267434,0.0165907,0.0172611,0.970881,0.238364,-0.484111,0.18118,0.070464,-0.0792743,-0.127707,-0.475965
1722943186,271143173,0.365628,5.74507,0.0416557,0.0241277,0.0123001,0.963707,0.265584,-0.45212,0.215288,0.00438001,-0.0688904,0.00963327,-0.170853
1722943186,404854738,0.319971,5.77432,0.0354525,0.0188435,0.0126148,0.959705,0.280092,-0.379797,0.251144,-0.032461,-0.00781485,0.0573108,-0.111933
1722943186,538268184,0.270925,5.8096,0.0335317,0.017366,0.0109658,0.957076,0.289108,-0.35861,0.307489,-0.038782,-0.0566594,-0.0309196,0.0433341
1722943186,671766080,0.226491,5.8533,0.0259102,0.0183129,0.0074021,0.957434,0.287977,-0.334711,0.369784,-0.0367294,0.0124007,-0.0944548,0.13489
1722943186,805714225,0.181455,5.90841,0.0220411,0.0238397,0.00322884,0.959425,0.280936,-0.332445,0.434827,0.00443254,-0.34344,-0.075294,0.224465
1722943186,938805329,0.134696,5.96608,0.0289963,0.0228415,-0.00943081,0.963922,0.265036,-0.323639,0.424306,0.0131596,-0.0523048,0.0541004,0.162552
1722943187,72315737,0.0890516,6.01799,0.0285075,0.0223868,-0.00892027,0.967604,0.251321,-0.3053,0.358218,-0.0244009,0.110732,0.233722,0.284445
1722943187,205895971,0.0412764,6.05373,0.0314043,0.0155284,-0.00232536,0.971821,0.235198,-0.313789,0.273717,-0.0105438,-0.0333161,-0.0472129,0.163971
1722943187,339379210,-0.00126935,6.08676,0.0239134,0.0144346,-0.00386623,0.97474,0.222844,-0.341193,0.241365,-0.0620509,-0.0862461,0.0395036,0.184707
1722943187,473045878,-0.0509293,6.11163,0.0107173,0.0126706,-0.00749178,0.977434,0.21073,-0.345635,0.21734,-0.0543096,0.00757238,-0.155465,0.314163
1722943187,606486044,-0.0995479,6.14751,0.0107477,0.0189613,-0.00643686,0.981216,0.191871,-0.35772,0.217737,-0.00761346,0.0421866,0.206631,0.376166
1722943187,739971332,-0.150078,6.182,0.00906925,0.0101762,-0.00237446,0.986028,0.16625,-0.34224,0.18563,-0.0247452,-0.0330902,-0.0592301,0.336594
1722943187,873572430,-0.198645,6.20327,0.00989641,0.0116304,-0.00273396,0.989913,0.141171,-0.33079,0.166652,-0.0177988,-0.130256,0.0034766,0.690876
1722943188,7052086,-0.249912,6.23079,0.00385243,0.00703492,-0.00506894,0.995183,0.0976525,-0.345766,0.173642,-0.0277512,-0.151443,-0.099336,0.764192
1722943188,140514941,-0.302098,6.2582,0.00509033,0.0103005,-0.0135602,0.998864,0.0444974,-0.367972,0.165755,-0.0202186,-0.0901851,0.0247198,0.967614
1722943188,274115271,-0.350968,6.27635,0.00344314,0.00505353,-0.0167758,0.999627,-0.0209294,-0.337234,0.126328,0.0104644,0.0314663,0.130844,0.837954
1722943188,407548589,-0.396411,6.28824,0.00796875,0.00108268,-0.0162233,0.996748,-0.0789182,-0.329636,0.0632973,0.00262608,-0.10941,-0.00674438,0.761055
1722943188,541251449,-0.438416,6.29039,0.00979971,0.00107949,-0.0206975,0.991116,-0.131375,-0.338038,-0.0158213,-0.00559452,0.0865979,-0.0249768,0.63401
1722943188,674591422,-0.485275,6.2891,0.00289333,0.00150184,-0.0181669,0.983978,-0.177358,-0.35221,-0.0982168,-0.0384942,-0.1071,-0.135647,0.799947
1722943188,808341547,-0.537613,6.27819,-0.00447141,0.010593,-0.0194289,0.972702,-0.231001,-0.36227,-0.15616,-0.0421078,-0.0297655,-0.024464,0.730852
1722943188,941737265,-0.586944,6.25906,-0.000394865,0.0137063,-0.0116588,0.957943,-0.286395,-0.327309,-0.22324,0.0261551,0.122957,-0.0999719,1.20587
1722943189,75347995,-0.631253,6.23117,0.000620616,0.0168249,8.59812e-05,0.932818,-0.359955,-0.276461,-0.248831,0.0119772,0.0107021,-0.0133259,0.859521
1722943189,208803682,-0.661259,6.19796,0.0073928,0.0202539,0.000487836,0.908425,-0.417556,-0.231601,-0.266217,-0.0079177,-0.015944,0.0479347,1.30138
1722943189,342202184,-0.693822,6.16304,0.00418692,0.0150458,-0.00211074,0.870238,-0.492397,-0.220479,-0.274154,-0.0177365,-0.012875,0.0173511,1.35839
1722943189,475775985,-0.720934,6.12774,0.00176131,-0.0161607,0.00394896,-0.821665,0.569728,-0.223119,-0.262647,-0.0223257,-0.218772,0.0621266,1.40885
1722943189,609340379,-0.747947,6.09809,-0.000897503,-0.0188947,0.0133929,-0.764024,0.644772,-0.192032,-0.207374,0.0246134,0.00395738,-0.120396,1.43627
1722943189,742755137,-0.773843,6.07216,0.00630369,-0.0217407,0.0137116,-0.700626,0.713065,-0.156543,-0.15194,0.0557334,0.143748,-0.0464683,1.10155
1722943189,876421292,-0.808945,6.03271,0.0243959,-0.0162558,0.0095142,-0.645238,0.763749,-0.108382,-0.150036,0.0691459,-0.152014,-0.0677837,0.999205
1722943190,9916052,-0.814777,6.00255,0.0304879,-0.0201796,0.010255,-0.593285,0.804674,-0.0384672,-0.17447,0.0439284,0.0980357,-0.0833748,0.922368
1722943190,143429628,-0.806951,5.96241,0.0263991,-0.0186713,0.00108956,-0.541979,0.840184,0.0253039,-0.237737,0.031939,0.0260328,-0.12922,0.743701
1722943190,277017862,-0.797748,5.92853,0.0308566,-0.0201917,-0.00823235,-0.49827,0.866748,0.058266,-0.252434,0.0134122,-0.146089,-0.134451,0.857745
1722943190,410466380,-0.790701,5.89856,0.026899,-0.0349631,-0.0152485,-0.448835,0.8928,0.0447212,-0.263509,-0.0180418,0.26728,0.0996411,0.71617
1722943190,543955220,-0.773981,5.86003,0.0348657,-0.0248461,-0.0158069,-0.404265,0.914168,0.045166,-0.270343,-0.0193544,-0.195249,-0.238856,0.777263
1722943190,677550590,-0.779217,5.84917,0.0260639,-0.0386294,-0.0230746,-0.356,0.933402,-0.0168807,-0.173938,-0.0484274,-0.0775837,0.142855,0.632391
1722943190,811288106,-0.766443,5.8209,0.0302878,-0.0358427,-0.0152999,-0.313248,0.948871,-0.0377716,-0.140248,-0.0511899,-0.0647387,-0.148946,0.761165
1722943190,944645935,-0.78152,5.82213,0.0178871,-0.0369287,-0.0172881,-0.267596,0.962668,-0.104233,-0.0691311,-0.109125,-0.0934429,0.293021,0.471394
1722943191,78737539,-0.794889,5.82497,-0.0049314,-0.0405865,-0.00363384,-0.236923,0.970674,-0.117033,-0.0586176,-0.22807,0.0401737,0.0556332,0.340543
1722943191,212212810,-0.803257,5.83707,-0.0539277,-0.0339439,0.00209243,-0.216014,0.975798,-0.0939872,-0.0497702,-0.393242,0.0333584,0.235634,0.216812
1722943191,345305770,-0.840738,5.82503,-0.110657,-0.0233164,0.0145645,-0.199365,0.97954,-0.099136,-0.0901196,-0.452427,0.262914,0.152166,0.197213
1722943191,478769073,-0.878873,5.83208,-0.170146,-0.00955034,0.021839,-0.188187,0.981844,-0.0943814,-0.0714791,-0.441562,-0.13801,0.0145093,0.04278
1722943191,612260729,-0.898355,5.83059,-0.22367,-0.00646041,0.025611,-0.183858,0.982598,-0.06932,-0.0188757,-0.316577,0.286778,0.2532,-0.0123675
1722943191,745841538,-0.909119,5.82667,-0.255221,0.0100139,0.0379376,-0.183114,0.982308,-0.0247696,0.0499391,0.0364647,-0.153466,-0.252863,-0.141424
1722943191,879365163,-0.902975,5.82324,-0.245043,0.00701179,0.0306335,-0.18662,0.981929,0.0356133,0.0456297,0.375231,0.0830348,0.537902,0.245531
1722943192,12906771,-0.885463,5.82311,-0.167742,0.0223138,0.0481124,-0.171398,0.983773,0.089884,0.0292506,0.51659,-0.265465,-0.843554,-0.0344684
1722943192,146376282,-0.868008,5.82028,-0.0905113,0.0121635,0.00855929,-0.168927,0.985516,0.124611,-0.00969708,0.413784,-0.0603529,-0.0402372,0.276737
1722943192,279900099,-0.855494,5.82539,-0.0473856,0.00980612,-0.00226401,-0.152704,0.988221,0.120714,-0.0133866,0.175042,-0.164292,-0.242262,0.332793
1722943192,413429323,-0.838418,5.81737,-0.0181016,-0.00270338,-0.0144995,-0.130564,0.99133,0.157404,-0.0284826,0.0536071,0.00508833,0.0288492,0.429722
1722943192,546933619,-0.814963,5.81213,-0.00553293,0.00130733,-0.0130708,-0.100024,0.994898,0.231818,-0.0258264,0.0312042,0.0336138,0.197414,0.245095
1722943192,680567325,-0.777625,5.81442,0.00264218,0.00597221,-4.82626e-05,-0.0807087,0.99672,0.316059,-0.0113765,0.0504797,0.11634,0.081374,0.152918
1722943192,814265609,-0.73509,5.81811,0.00460417,0.00999279,0.00780734,-0.0684196,0.997576,0.385405,-0.00472358,0.0485146,-0.142167,0.05196,0.0896238
1722943192,947464331,-0.679137,5.8164,0.00533352,0.00181241,0.0123819,-0.0612911,0.998041,0.485941,-0.00284023,0.025438,-0.168685,0.00624077,0.0253431
1722943193,81163479,-0.611023,5.82166,0.00599898,-0.00751142,0.00963689,-0.0582302,0.998228,0.572607,0.0131964,0.0349499,-0.150326,-0.144345,0.0265023
1722943193,214633438,-0.531591,5.81757,0.0131958,-0.0135112,0.00142145,-0.0530741,0.998498,0.587187,0.00776336,0.0404175,0.0408263,-0.137374,-0.0681091
1722943193,348091077,-0.452468,5.81631,0.0167253,-0.00913845,-0.00510962,-0.0552391,0.998418,0.571294,-0.0101292,-0.00828836,0.00813648,0.0485739,-0.00413487
1722943193,481680078,-0.371311,5.80542,0.0144138,-0.0057446,-0.00151138,-0.0545768,0.998492,0.5655,-0.0491099,-0.050871,0.041066,-0.0154472,0.137057
1722943193,615178326,-0.292432,5.78183,0.0172659,-0.00197647,-0.000278276,-0.0454186,0.998966,0.600994,-0.0915219,-0.0739824,-0.104748,-0.0477137,0.143837
1722943193,748792064,-0.210276,5.76827,0.00600689,-0.00607914,-0.000477382,-0.0347903,0.999376,0.648283,-0.13997,-0.0899893,-0.255654,-0.106758,0.166464
1722943193,882312104,-0.125838,5.75274,-0.0117286,-0.0194503,-0.0105912,-0.0214735,0.999524,0.662068,-0.151515,-0.023163,-0.33371,-0.248813,0.0740161
1722943194,16069205,-0.0382326,5.73435,-0.0027305,-0.0315039,-0.0186785,-0.00992872,0.99928,0.659723,-0.140142,0.0169299,0.18613,-0.0236889,0.188108
1722943194,149479515,0.0508481,5.71253,0.00509891,-0.0239658,-0.0156323,0.00563881,0.999575,0.64575,-0.113457,-0.00495823,-0.0538269,0.240064,0.139326
1722943194,282845952,0.147035,5.71516,0.00828976,-0.0248793,-0.00330811,0.0154298,0.999566,0.641748,-0.0588191,-0.0362475,0.0474114,-0.1109,0.0845191
1722943194,416437802,0.211603,5.71145,0.00814757,-0.0232525,-0.00576369,0.0208999,0.999495,0.661739,-0.0369309,-0.0900757,-0.00171606,-0.0630126,-0.102673
1722943194,549955026,0.290014,5.7098,-0.0166896,-0.0208979,-0.0102235,0.015747,0.999605,0.667568,-0.00751646,-0.0992669,0.0828612,-0.246263,-0.0220148
1722943194,683526523,0.380946,5.71533,-0.0170869,-0.0224953,-0.0198951,0.0103518,0.999495,0.669695,0.0377807,0.0319039,0.392087,0.0809133,-0.178383
1722943194,817955989,0.459887,5.71019,-0.00995289,-0.00803445,-0.0160906,-0.000655852,0.999838,0.622187,0.0184908,0.0394306,-0.0181992,-0.145784,-0.246275
1722943194,950638540,0.535553,5.71049,0.00272091,-0.00620762,-0.0178841,-0.0159256,0.999694,0.58347,0.0242905,-0.000973847,0.0700493,0.212487,-0.0416112
1722943195,84102963,0.602641,5.69759,-0.00697526,-0.00282633,-0.00836508,-0.019196,0.999777,0.542417,-0.00873132,-0.0581303,0.0677906,0.0149271,0.0673919
1722943195,217631612,0.68033,5.68672,-0.00955822,-0.000253225,-0.0052952,-0.0154714,0.999866,0.568522,-0.0293576,-0.0708097,-0.0932612,-0.0765637,0.150944
1722943195,351200773,0.757052,5.67488,-0.0315011,-0.0068084,-0.0108789,-0.00740736,0.99989,0.568713,-0.0595725,-0.0452555,0.0744702,-0.221148,0.0896247
1722943195,484742541,0.823352,5.66925,-0.0258024,-0.00354567,-0.0204546,-0.00245076,0.999781,0.542849,-0.0494285,0.0539205,0.00570768,-0.147758,-0.00086026
1722943195,618135251,0.875175,5.66773,-0.0207165,-0.00446928,-0.0298383,-0.00222968,0.999542,0.434258,-0.0519735,0.0348093,0.232804,-0.143176,-0.0303702
1722943195,751777789,0.922659,5.66761,-0.0100137,0.00434473,-0.0331508,-0.00815349,0.999408,0.378209,-0.0245381,0.0126255,0.173702,0.0922437,-0.44773
1722943195,885280261,0.984779,5.66681,-0.00418857,0.0106557,-0.0244279,-0.037742,0.998932,0.354369,-0.0515182,-0.0281991,0.0883462,0.127687,-0.599605
1722943196,18765869,1.05739,5.653,-0.00540844,0.0181997,-0.0169892,-0.0780257,0.99664,0.367462,-0.0925112,-0.0330939,0.0294954,-0.0378957,-0.943198
1722943196,152290741,1.14594,5.62739,-0.0136604,0.0207798,-0.0177536,-0.138426,0.989996,0.387365,-0.142137,-0.0349715,0.0424668,-0.121064,-1.01345
1722943196,285801181,1.1826,5.60186,-0.0196489,0.0229729,-0.0254623,-0.2061,0.97793,0.367223,-0.164199,-0.0114648,0.150726,-0.0170759,-1.301
1722943196,419286852,1.22645,5.57729,-0.0187058,0.0307149,-0.0264061,-0.290062,0.95615,0.283077,-0.160293,0.0430117,0.0311245,-0.0752966,-1.25505
1722943196,552991120,1.24914,5.55684,-0.0115642,0.0330655,-0.0252407,-0.370328,0.927969,0.202874,-0.16195,0.0264049,-0.0406033,-0.135762,-1.21832
1722943196,686342100,1.28683,5.5309,-0.00590594,0.0298324,-0.024836,-0.442805,0.895777,0.173836,-0.19402,0.00553079,-0.109353,-0.14071,-0.923497
1722943196,820427624,1.27867,5.50525,-0.0155849,0.0220015,-0.0244891,-0.498199,0.866438,0.127998,-0.246997,-0.0260585,-0.0773519,-0.0158052,-0.794828
1722943196,953545960,1.26171,5.47449,-0.00838281,0.0191861,-0.0260872,-0.542151,0.839657,0.0892665,-0.306774,-0.0398959,0.0103139,-0.06961,-0.514511
1722943197,86920077,1.22611,5.4535,-0.0182448,0.0172345,-0.0311756,-0.572523,0.819115,0.062399,-0.334784,-0.0220768,0.0260033,-0.28794,-0.486375
1722943197,220762331,1.22214,5.4074,-0.014762,0.0166997,-0.044372,-0.594983,0.802339,0.045722,-0.390685,0.0447233,-0.0871471,0.040074,-0.369645
1722943197,354184481,1.23549,5.3796,-0.0167429,0.0130966,-0.0421924,-0.613223,0.788673,0.0550483,-0.30865,0.0560634,0.0561566,-0.161796,-0.168665
1722943197,487595175,1.24301,5.36213,-0.000674201,0.00942365,-0.043563,-0.621785,0.781919,0.0542958,-0.273959,0.0483261,0.0292365,0.0294971,-0.243712
1722943197,621221617,1.2646,5.37459,-0.00322958,0.00854694,-0.0393603,-0.633676,0.772549,0.0789825,-0.195665,-0.0141009,-0.129691,0.0287994,-0.166685
1722943197,754594550,1.29085,5.33414,-0.00838073,0.00282835,-0.0322448,-0.645172,0.763351,0.128642,-0.24077,-0.0571781,-0.0694936,-0.123049,-0.283383
1722943197,888041725,1.30889,5.31456,-0.0160804,-0.0047123,-0.0372367,-0.658899,0.751294,0.157079,-0.257015,-0.0142715,0.128671,0.144952,-0.521911
